FGCU,Ave Maria,79,65,31-60,21-58,51.7,36.2,9-23,11-27,39.1,40.7,8-10,12-17,80.0,70.6,47,29,12,8,32,19,14,14,8,8,4,0,19,16,19,15,0,0,0,0,21,0 
LoyolaMd.,Coppin St.,78,68,27-61,24-55,44.3,43.6,6-21,6-23,28.6,26.1,18-26,14-22,69.2,63.6,48,29,18,5,29,20,14,12,7,7,3,2,16,11,22,21,0,0,0,0,12,1 
Purdue,High Point,67,65,24-52,23-52,46.2,44.2,13-32,7-18,40.6,38.9,6-19,12-14,31.6,85.7,31,35,9,8,21,23,17,8,6,3,4,0,11,16,16,18,1,1,0,0,6,0 
Providence,Fairfield,80,72,30-54,30-61,55.6,49.2,3-8,8-26,37.5,30.8,17-20,4-7,85.0,57.1,32,33,12,16,18,14,10,21,7,7,1,3,14,15,15,20,0,0,0,0,13,3 
UConn,Wagner,78,66,21-47,23-58,44.7,39.7,5-12,6-21,41.7,28.6,31-43,14-17,72.1,82.4,46,29,18,11,24,13,7,13,6,6,9,2,19,13,18,28,0,0,0,0,18,3 
Denver,TX A&MCC,65,58,23-49,20-45,46.9,44.4,7-19,3-8,36.8,37.5,12-14,15-23,85.7,65.2,31,35,8,11,19,20,12,9,4,7,6,6,15,16,19,15,0,0,0,0,7,4 
UT Arlington,E. TX Baptist,99,64,34-62,24-63,54.8,38.1,9-23,9-30,39.1,30.0,22-39,7-11,56.4,63.6,48,36,14,9,32,23,19,10,6,5,5,1,14,18,13,27,0,0,0,0,35,0 
Ole Miss,Grambling,69,39,30-73,14-50,41.1,28.0,2-26,4-14,7.7,28.6,7-14,7-13,50.0,53.8,55,44,20,8,31,28,17,12,11,5,7,1,10,18,16,13,0,0,0,0,37,0 
SE Missouri St.,Harris Stowe State College,95,60,40-68,24-71,58.8,33.8,4-17,7-21,23.5,33.3,11-16,5-9,68.8,55.6,53,39,12,14,36,19,28,10,5,7,6,1,11,15,12,17,1,0,0,0,39,0 
Indiana St.,ULMonroe,71,59,27-60,21-57,45.0,36.8,8-20,9-19,40.0,47.4,9-11,8-10,81.8,80.0,38,37,9,8,27,25,14,10,6,1,8,3,5,11,11,13,0,0,0,0,14,0 
Auburn,Kennesaw St.,68,55,24-52,18-55,46.2,32.7,8-15,5-19,53.3,26.3,12-24,14-19,50.0,73.7,44,32,14,11,28,19,19,9,6,5,5,3,17,12,17,18,0,0,0,0,20,0 
Kansas St.,Loyola Chi.,74,61,24-51,18-47,47.1,38.3,7-15,2-9,46.7,22.2,19-32,23-29,59.4,79.3,34,33,13,12,19,18,13,9,5,6,8,1,17,19,26,29,0,0,0,0,13,3 
Missouri,Mercer,81,63,25-54,23-52,46.3,44.2,11-22,8-20,50.0,40.0,20-29,9-12,69.0,75.0,35,33,13,9,21,21,12,16,14,9,4,3,13,20,15,24,0,1,0,0,22,2 
Iowa,NC A&T,95,79,33-67,26-69,49.3,37.7,9-26,10-28,34.6,35.7,20-27,17-23,74.1,73.9,56,34,18,11,35,21,20,17,7,10,2,0,22,13,22,21,0,0,0,0,27,0 
Alabama,Oakland,74,57,28-55,20-50,50.9,40.0,3-8,4-18,37.5,22.2,15-20,13-24,75.0,54.2,42,30,12,8,27,19,13,5,4,8,4,1,14,12,17,18,0,0,0,0,23,3 
Minnesota,S. Dak. St.,71,55,27-47,19-52,57.4,36.5,6-14,6-20,42.9,30.0,11-21,11-21,52.4,52.4,36,43,6,13,27,24,19,8,14,8,9,2,15,18,21,19,0,0,0,0,16,5 
Colo. St.,SMU,75,56,26-50,16-42,52.0,38.1,9-17,7-25,52.9,28.0,14-15,17-27,93.3,63.0,35,22,10,6,22,13,13,8,2,4,2,1,14,9,23,15,0,0,0,0,24,1 
Alabama A&M,Tornadoes,100,79,23-57,20-49,40.4,40.8,9-29,5-16,31.0,31.3,17-25,19-27,68.0,70.4,34,29,11,7,23,22,14,9,10,6,3,4,14,16,20,17,0,1,0,0,9,2 
